Node_1	Node_2	diff_freq
Cluster_1	Cluster_1319	0.00266755585195065
Cluster_1	Cluster_1320	0.002778704012448594
Cluster_1	Cluster_1334	0.0024452595309547628
Cluster_1	Cluster_1338	0.0024452595309547628
Cluster_1	Cluster_1339	0.0035567411359342
Cluster_1	Cluster_1340	0.002778704012448594
Cluster_1	Cluster_1346	0.0010003334444814939
Cluster_1	Cluster_1348	0.0030010003334444814
Cluster_1	Cluster_1353	0.00266755585195065
Cluster_1	Cluster_1355	0.0024452595309547628
Cluster_1	Cluster_1356	0.00266755585195065
Cluster_1	Cluster_1358	0.00266755585195065
Cluster_1	Cluster_1360	0.002334111370456819
Cluster_1	Cluster_1362	0.0035567411359342
Cluster_1	Cluster_1363	0.0012226297654773814
Cluster_1	Cluster_1366	0.0017783705679671
Cluster_1	Cluster_1367	0.0024452595309547628
Cluster_1	Cluster_1368	0.0024452595309547628
Cluster_1	Cluster_1374	0.0024452595309547628
Cluster_1	Cluster_1375	0.0025564076914527064
Cluster_1	Cluster_1379	0.0025564076914527064
Cluster_1	Cluster_1380	0.0025564076914527064
Cluster_1	Cluster_1381	0.0024452595309547628
Cluster_1	Cluster_1382	0.002334111370456819
Cluster_1	Cluster_1383	0.0005557408024897188
Cluster_1	Cluster_1388	0.002334111370456819
Cluster_1	Cluster_1389	0.0011114816049794375
Cluster_1	Cluster_1392	0.0024452595309547628
Cluster_1	Cluster_1397	0.002222963209958875
Cluster_1	Cluster_1408	0.0020006668889629878
Cluster_1	Cluster_1409	0.00266755585195065
Cluster_1	Cluster_1410	0.002222963209958875
Cluster_1	Cluster_1411	0.0024452595309547628
Cluster_1	Cluster_1412	0.002334111370456819
Cluster_1	Cluster_1413	0.0010003334444814939
Cluster_1	Cluster_1415	0.00266755585195065
Cluster_1	Cluster_1419	0.002334111370456819
Cluster_1	Cluster_1421	0.0014449260864732689
Cluster_1	Cluster_1428	0.0020006668889629878
Cluster_1	Cluster_1435	0.00266755585195065
Cluster_1	Cluster_1441	0.002222963209958875
Cluster_1	Cluster_1448	0.000444592641991775
Cluster_1	Cluster_1452	0.0017783705679671
Cluster_1	Cluster_1453	0.002334111370456819
Cluster_1	Cluster_1456	0.002334111370456819
Cluster_1	Cluster_1461	0.002222963209958875
Cluster_1	Cluster_1462	0.0005557408024897188
Cluster_1	Cluster_1464	0.0021118150494609314
Cluster_1	Cluster_1465	0.0024452595309547628
Cluster_1	Cluster_1474	0.0006668889629876625
Cluster_1	Cluster_1481	0.002778704012448594
Cluster_1	Cluster_1484	0.002334111370456819
Cluster_1	Cluster_1489	0.002778704012448594
Cluster_1	Cluster_1491	0.0024452595309547628
Cluster_1	Cluster_1496	0.00266755585195065
Cluster_1	Cluster_1497	0.001333777925975325
Cluster_1	Cluster_1505	0.002222963209958875
Cluster_1	Cluster_1510	0.0021118150494609314
Cluster_1	Cluster_1519	0.0017783705679671
Cluster_1	Cluster_1520	0.002222963209958875
Cluster_1	Cluster_1521	0.00011114816049794375
Cluster_1	Cluster_1526	0.0015560742469712125
Cluster_1	Cluster_1535	0.0021118150494609314
Cluster_1	Cluster_1545	0.0011114816049794375
Cluster_1	Cluster_1547	0.0021118150494609314
Cluster_1	Cluster_1549	0.0007659200292725061
Cluster_1	Cluster_1550	0.002334111370456819
Cluster_1	Cluster_1552	0.0021118150494609314
Cluster_1	Cluster_1554	0.0021118150494609314
Cluster_1	Cluster_1556	0.002222963209958875
Cluster_1	Cluster_1560	0.0021118150494609314
Cluster_1	Cluster_1561	0.0021118150494609314
Cluster_1	Cluster_1562	0.0020006668889629878
Cluster_1	Cluster_1566	0.000444592641991775
Cluster_1	Cluster_1571	0.0012226297654773814
Cluster_1	Cluster_1572	0.0024452595309547628
Cluster_1	Cluster_1573	0.0020006668889629878
Cluster_1	Cluster_1574	0.0021118150494609314
Cluster_1	Cluster_1576	0.0020006668889629878
Cluster_1	Cluster_1577	0.0020006668889629878
Cluster_1	Cluster_1578	0.0024452595309547628
Cluster_1	Cluster_1585	0.0020006668889629878
Cluster_1	Cluster_1590	0.0006668889629876625
Cluster_1	Cluster_1595	0.0021118150494609314
Cluster_1	Cluster_1603	0.001889518728465044
Cluster_1	Cluster_1606	0.0006547718687745624
Cluster_1	Cluster_1611	0.0025564076914527064
Cluster_1	Cluster_1612	0.0021118150494609314
Cluster_1	Cluster_1614	0.0021118150494609314
Cluster_1	Cluster_1616	0.0020006668889629878
Cluster_1	Cluster_1618	0.0011114816049794375
Cluster_1	Cluster_1619	0.0015560742469712125
Cluster_1	Cluster_1620	0.0006547718687745624
Cluster_1	Cluster_1625	0.0021118150494609314
Cluster_1	Cluster_1635	0.0020006668889629878
Cluster_1	Cluster_1636	0.0020006668889629878
Cluster_1	Cluster_1637	0.0015560742469712125
Cluster_1	Cluster_1647	0.0011114816049794375
Cluster_1	Cluster_1648	0.0021118150494609314
Cluster_1	Cluster_1650	0.0007780371234856063
Cluster_1	Cluster_1651	0.0020006668889629878
Cluster_1	Cluster_1658	0.0020006668889629878
Cluster_1	Cluster_1660	0.0020006668889629878
Cluster_1	Cluster_1662	0.0005436237082766186
Cluster_1	Cluster_1663	0.0020006668889629878
Cluster_1	Cluster_1669	0.0020006668889629878
Cluster_1	Cluster_1671	0.0016672224074691564
Cluster_1	Cluster_1674	0.0020006668889629878
Cluster_1	Cluster_1675	0.0020006668889629878
Cluster_1	Cluster_1678	0.001889518728465044
Cluster_1	Cluster_1686	0.0020006668889629878
Cluster_1	Cluster_1690	0.0005557408024897188
Cluster_1	Cluster_1692	0.0020006668889629878
Cluster_1	Cluster_1705	0.0011114816049794375
Cluster_1	Cluster_1709	0.0020006668889629878
Cluster_1	Cluster_1713	0.0020006668889629878
Cluster_1	Cluster_1717	0.002222963209958875
Cluster_1	Cluster_1721	0.0016672224074691564
Cluster_1	Cluster_1730	0.0020006668889629878
Cluster_1	Cluster_1732	0.0020006668889629878
Cluster_1	Cluster_1734	0.0020006668889629878
Cluster_1	Cluster_1735	0.0020006668889629878
Cluster_1	Cluster_1741	0.001889518728465044
Cluster_1	Cluster_1742	0.0020006668889629878
Cluster_1	Cluster_1747	0.00033344448149383126
Cluster_1	Cluster_1750	0.0020006668889629878
Cluster_1	Cluster_1753	0.0016672224074691564
Cluster_1	Cluster_1757	0.001889518728465044
Cluster_1	Cluster_1759	0.001889518728465044
Cluster_1	Cluster_1767	0.001889518728465044
Cluster_1	Cluster_1768	0.001889518728465044
Cluster_1	Cluster_1769	0.001889518728465044
Cluster_1	Cluster_1770	0.0017783705679671
Cluster_1	Cluster_1771	0.0017783705679671
Cluster_1	Cluster_1773	0.0021118150494609314
Cluster_1	Cluster_1774	0.001889518728465044
Cluster_1	Cluster_1779	0.001889518728465044
Cluster_1	Cluster_1780	0.001889518728465044
Cluster_1	Cluster_1788	0.0015560742469712125
Cluster_1	Cluster_1795	0.001889518728465044
Cluster_1	Cluster_1798	0.001889518728465044
Cluster_1	Cluster_1801	0.0017783705679671
Cluster_1	Cluster_1802	0.001333777925975325
Cluster_1	Cluster_1805	0.0014449260864732689
Cluster_1	Cluster_1808	0.001889518728465044
Cluster_1	Cluster_1809	0.0014449260864732689
Cluster_1	Cluster_1810	0.0017783705679671
Cluster_1	Cluster_1820	0.0010003334444814939
Cluster_1	Cluster_1823	0.001889518728465044
Cluster_1	Cluster_1824	0.0007780371234856063
Cluster_1	Cluster_1826	0.001889518728465044
Cluster_1	Cluster_1827	0.001889518728465044
Cluster_1	Cluster_1828	0.001889518728465044
Cluster_1	Cluster_1836	0.001333777925975325
Cluster_1	Cluster_1838	0.0017783705679671
Cluster_1	Cluster_1851	0.0016672224074691564
Cluster_1	Cluster_1856	0.0014449260864732689
Cluster_1	Cluster_1858	0.0016672224074691564
Cluster_1	Cluster_1861	0.0017783705679671
Cluster_1	Cluster_1862	0.0010003334444814939
Cluster_1	Cluster_1863	0.0011114816049794375
Cluster_1	Cluster_1864	0.0017783705679671
Cluster_1	Cluster_1870	0.0015560742469712125
Cluster_1	Cluster_1871	0.0012226297654773814
Cluster_1	Cluster_1877	0.0003213273872807311
Cluster_1	Cluster_1879	0.0003213273872807311
Cluster_1	Cluster_1880	0.0016672224074691564
Cluster_1	Cluster_1887	0.001333777925975325
Cluster_1	Cluster_1891	0.0017783705679671
Cluster_1	Cluster_1900	0.0016672224074691564
Cluster_1	Cluster_1901	0.0016672224074691564
Cluster_1	Cluster_1902	0.0017783705679671
Cluster_1	Cluster_1903	0.0017783705679671
Cluster_1	Cluster_1905	0.0017783705679671
Cluster_1	Cluster_1907	0.0017783705679671
Cluster_1	Cluster_1908	0.0017783705679671
Cluster_1	Cluster_1913	0.00021017922678278722
Cluster_1	Cluster_1915	0.0017783705679671
Cluster_1	Cluster_1921	0.0015560742469712125
Cluster_1	Cluster_1922	0.0015560742469712125
Cluster_1	Cluster_1923	0.0012226297654773814
Cluster_1	Cluster_1928	0.00021017922678278722
Cluster_1	Cluster_1934	0.0017783705679671
Cluster_1	Cluster_1935	0.0017783705679671
Cluster_1	Cluster_1936	0.0017783705679671
Cluster_1	Cluster_1937	0.0017783705679671
Cluster_1	Cluster_1940	0.0017783705679671
Cluster_1	Cluster_1941	0.0017783705679671
Cluster_1	Cluster_1944	0.0011114816049794375
Cluster_1	Cluster_1945	0.0017783705679671
Cluster_1	Cluster_1950	0.001333777925975325
Cluster_1	Cluster_1953	0.0017783705679671
Cluster_1	Cluster_1954	0.0017783705679671
Cluster_1	Cluster_1955	0.0006668889629876625
Cluster_1	Cluster_1960	0.0015560742469712125
Cluster_1	Cluster_1962	0.0011114816049794375
Cluster_1	Cluster_1965	0.0016672224074691564
Cluster_1	Cluster_1968	0.0007780371234856063
Cluster_1	Cluster_1971	0.00033344448149383126
Cluster_1	Cluster_1976	0.0016672224074691564
Cluster_1	Cluster_1980	0.0016672224074691564
Cluster_1	Cluster_1981	0.0016672224074691564
Cluster_1	Cluster_1982	0.0014449260864732689
Cluster_1	Cluster_1983	0.001889518728465044
Cluster_1	Cluster_1988	0.0015560742469712125
Cluster_1	Cluster_1991	0.0011114816049794375
Cluster_1	Cluster_1992	0.0011114816049794375
Cluster_1	Cluster_1993	0.0015560742469712125
Cluster_1	Cluster_1994	0.0016672224074691564
Cluster_1	Cluster_1997	0.00021017922678278722
Cluster_1	Cluster_1998	0.0016672224074691564
Cluster_1	Cluster_1999	9.903106628484358e-05
Cluster_1	Cluster_2000	0.0011114816049794375
Cluster_1	Cluster_2007	0.0015560742469712125
Cluster_1	Cluster_2009	0.0015560742469712125
Cluster_1	Cluster_2011	0.0015560742469712125
Cluster_1	Cluster_2012	0.0015560742469712125
Cluster_1	Cluster_2016	0.0015560742469712125
Cluster_1	Cluster_2017	0.0016672224074691564
Cluster_1	Cluster_2018	0.0016672224074691564
Cluster_1	Cluster_2021	0.0011114816049794375
Cluster_1	Cluster_2024	0.0014449260864732689
Cluster_1	Cluster_2031	0.00088918528398355
Cluster_1	Cluster_2033	0.0016672224074691564
Cluster_1	Cluster_2037	0.0016672224074691564
Cluster_1	Cluster_2040	0.0016672224074691564
Cluster_1	Cluster_2042	0.0007780371234856063
Cluster_1	Cluster_2043	0.0015560742469712125
Cluster_1	Cluster_2044	0.0014449260864732689
Cluster_1	Cluster_2046	0.0015560742469712125
Cluster_1	Cluster_2047	0.00021017922678278722
Cluster_1	Cluster_2050	0.0015560742469712125
Cluster_1	Cluster_2053	0.0016672224074691564
Cluster_1	Cluster_2056	0.0016672224074691564
Cluster_1	Cluster_2057	0.00021017922678278722
Cluster_1	Cluster_2068	0.001889518728465044
Cluster_1	Cluster_2069	0.0015560742469712125
Cluster_1	Cluster_2071	0.0007780371234856063
Cluster_1	Cluster_2072	0.0015560742469712125
Cluster_1	Cluster_2073	0.0015560742469712125
Cluster_1	Cluster_2078	0.001333777925975325
Cluster_1	Cluster_2079	0.0011114816049794375
Cluster_1	Cluster_2080	0.001333777925975325
Cluster_1	Cluster_2081	0.0011114816049794375
Cluster_1	Cluster_2082	0.0015560742469712125
Cluster_1	Cluster_2083	0.0015560742469712125
Cluster_1	Cluster_2084	0.0011114816049794375
Cluster_1	Cluster_2097	0.0016672224074691564
Cluster_1	Cluster_2099	0.0015560742469712125
Cluster_1	Cluster_2100	0.001333777925975325
Cluster_1	Cluster_2101	0.0016672224074691564
Cluster_1	Cluster_2105	0.0011114816049794375
Cluster_1	Cluster_2109	0.001333777925975325
Cluster_1	Cluster_2110	0.0015560742469712125
Cluster_1	Cluster_2111	0.001333777925975325
Cluster_1	Cluster_2112	0.001333777925975325
Cluster_1	Cluster_2115	0.0017783705679671
Cluster_1	Cluster_2116	0.001333777925975325
Cluster_1	Cluster_2121	0.0015560742469712125
Cluster_1	Cluster_2129	0.0015560742469712125
Cluster_1	Cluster_2132	0.001333777925975325
Cluster_1	Cluster_2137	0.0015560742469712125
Cluster_1	Cluster_2138	0.0015560742469712125
Cluster_1	Cluster_2139	0.0017783705679671
Cluster_1	Cluster_2140	0.0015560742469712125
Cluster_1	Cluster_2142	0.00088918528398355
Cluster_1	Cluster_2143	0.0016672224074691564
Cluster_1	Cluster_2150	0.0015560742469712125
Cluster_1	Cluster_2151	0.001333777925975325
Cluster_1	Cluster_2154	0.001333777925975325
Cluster_1	Cluster_2157	0.001333777925975325
Cluster_1	Cluster_2159	0.0010003334444814939
Cluster_1	Cluster_2161	0.0012226297654773814
Cluster_1	Cluster_2166	0.0014449260864732689
Cluster_1	Cluster_2170	0.001333777925975325
Cluster_1	Cluster_2181	0.0015560742469712125
Cluster_1	Cluster_2182	0.0015560742469712125
Cluster_1	Cluster_2185	0.0015560742469712125
Cluster_1	Cluster_2189	0.001333777925975325
Cluster_1	Cluster_2190	9.903106628484358e-05
Cluster_1	Cluster_2191	0.0015560742469712125
Cluster_1	Cluster_2193	0.001333777925975325
Cluster_1	Cluster_2194	0.00088918528398355
Cluster_1	Cluster_2196	0.0015560742469712125
Cluster_1	Cluster_2203	0.0015560742469712125
Cluster_1	Cluster_2213	0.0014449260864732689
Cluster_1	Cluster_2216	0.0014449260864732689
Cluster_1	Cluster_2220	0.0010003334444814939
Cluster_1	Cluster_2221	0.001333777925975325
Cluster_1	Cluster_2222	0.001333777925975325
Cluster_1	Cluster_2232	0.0011114816049794375
Cluster_1	Cluster_2235	0.0010003334444814939
Cluster_1	Cluster_2237	0.0010003334444814939
Cluster_1	Cluster_2241	0.0015560742469712125
Cluster_1	Cluster_2243	0.0006668889629876625
Cluster_1	Cluster_2244	0.001333777925975325
Cluster_1	Cluster_2248	0.00033344448149383126
Cluster_1	Cluster_2250	0.0015560742469712125
Cluster_1	Cluster_2251	0.0015560742469712125
Cluster_1	Cluster_2256	0.0015560742469712125
Cluster_1	Cluster_2257	0.0015560742469712125
Cluster_1	Cluster_2259	0.0005557408024897188
Cluster_1	Cluster_2263	0.001333777925975325
Cluster_1	Cluster_2264	0.0014449260864732689
Cluster_1	Cluster_2267	0.0012226297654773814
Cluster_1	Cluster_2273	0.0014449260864732689
Cluster_1	Cluster_2284	0.00088918528398355
Cluster_1	Cluster_2286	0.0014449260864732689
Cluster_1	Cluster_2291	0.00088918528398355
Cluster_1	Cluster_2293	0.0014449260864732689
Cluster_1	Cluster_2294	0.0014449260864732689
Cluster_1	Cluster_2295	0.0014449260864732689
Cluster_1	Cluster_2298	0.0014449260864732689
Cluster_1	Cluster_2303	0.0014449260864732689
Cluster_1	Cluster_2306	0.0014449260864732689
Cluster_1	Cluster_2309	0.001333777925975325
Cluster_1	Cluster_2312	0.0011114816049794375
Cluster_1	Cluster_2313	0.001333777925975325
Cluster_1	Cluster_2315	0.00088918528398355
Cluster_1	Cluster_2320	0.0012226297654773814
Cluster_1	Cluster_2327	0.0005557408024897188
Cluster_1	Cluster_2328	0.0012226297654773814
Cluster_1	Cluster_2331	0.0014449260864732689
Cluster_1	Cluster_2336	0.0002222963209958875
Cluster_1	Cluster_2337	0.00088918528398355
Cluster_1	Cluster_2338	0.0012226297654773814
Cluster_1	Cluster_2340	0.0014449260864732689
Cluster_1	Cluster_2341	0.0012226297654773814
Cluster_1	Cluster_2344	0.001333777925975325
Cluster_1	Cluster_2345	0.0012226297654773814
Cluster_1	Cluster_2356	0.0014449260864732689
Cluster_1	Cluster_2358	0.001333777925975325
Cluster_1	Cluster_2363	0.00088918528398355
Cluster_1	Cluster_2384	0.0012226297654773814
Cluster_1	Cluster_2393	0.0014449260864732689
Cluster_1	Cluster_2394	0.0014449260864732689
Cluster_1	Cluster_2396	0.0014449260864732689
Cluster_1	Cluster_2398	0.001333777925975325
Cluster_1	Cluster_2402	0.001333777925975325
Cluster_1	Cluster_2406	0.0014449260864732689
Cluster_1	Cluster_2415	0.0005557408024897188
Cluster_1	Cluster_2418	0.0010003334444814939
Cluster_1	Cluster_2425	0.0006668889629876625
Cluster_1	Cluster_2427	0.0011114816049794375
Cluster_1	Cluster_2428	0.0011114816049794375
Cluster_1	Cluster_2429	0.001333777925975325
Cluster_1	Cluster_2435	0.0014449260864732689
Cluster_1	Cluster_2436	0.001333777925975325
Cluster_1	Cluster_2437	0.001333777925975325
Cluster_1	Cluster_2438	0.001333777925975325
Cluster_1	Cluster_2446	0.001333777925975325
Cluster_1	Cluster_2448	0.0011114816049794375
Cluster_1	Cluster_2451	0.0010003334444814939
Cluster_1	Cluster_2457	0.0011114816049794375
Cluster_1	Cluster_2458	0.001333777925975325
Cluster_1	Cluster_2461	0.0011114816049794375
Cluster_1	Cluster_2462	0.001333777925975325
Cluster_1	Cluster_2465	0.0011114816049794375
Cluster_1	Cluster_2471	0.0011114816049794375
Cluster_1	Cluster_2477	0.001333777925975325
Cluster_1	Cluster_2480	0.001333777925975325
Cluster_1	Cluster_2482	0.001333777925975325
Cluster_1	Cluster_2484	0.001333777925975325
Cluster_1	Cluster_2486	0.0007780371234856063
Cluster_1	Cluster_2488	0.001333777925975325
Cluster_1	Cluster_2492	0.0012226297654773814
Cluster_1	Cluster_2494	0.0010003334444814939
Cluster_1	Cluster_2497	0.0010003334444814939
Cluster_1	Cluster_2499	0.0012226297654773814
Cluster_1	Cluster_2505	0.0010003334444814939
Cluster_1	Cluster_2512	0.0010003334444814939
Cluster_1	Cluster_2515	0.0011114816049794375
Cluster_1	Cluster_2516	0.0010003334444814939
Cluster_1	Cluster_2519	0.0007780371234856063
Cluster_1	Cluster_2520	0.0012226297654773814
Cluster_1	Cluster_2521	0.001333777925975325
Cluster_1	Cluster_2524	0.001333777925975325
Cluster_1	Cluster_2525	0.001333777925975325
Cluster_1	Cluster_2526	0.001333777925975325
Cluster_1	Cluster_2532	0.001333777925975325
Cluster_1	Cluster_2534	0.0010003334444814939
Cluster_1	Cluster_2535	0.0011114816049794375
Cluster_1	Cluster_2543	0.0012226297654773814
Cluster_1	Cluster_2547	0.001333777925975325
Cluster_1	Cluster_2548	0.001333777925975325
Cluster_1	Cluster_2550	0.0012226297654773814
Cluster_1	Cluster_2551	0.0007780371234856063
Cluster_1	Cluster_2552	0.001333777925975325
Cluster_1	Cluster_2555	0.001333777925975325
Cluster_1	Cluster_2556	0.0015560742469712125
Cluster_1	Cluster_2560	0.001333777925975325
Cluster_1	Cluster_2568	0.0011114816049794375
Cluster_1	Cluster_2571	0.0012226297654773814
Cluster_1	Cluster_2572	0.0016672224074691564
Cluster_1	Cluster_2575	0.0012226297654773814
Cluster_1	Cluster_2576	0.001333777925975325
Cluster_1	Cluster_2577	0.001333777925975325
Cluster_1	Cluster_2579	0.0002222963209958875
Cluster_1	Cluster_2581	0.0010003334444814939
Cluster_1	Cluster_2582	0.00088918528398355
Cluster_1	Cluster_2596	0.0011114816049794375
Cluster_1	Cluster_2597	0.0010003334444814939
Cluster_1	Cluster_2604	0.00088918528398355
Cluster_1	Cluster_2605	0.0015560742469712125
Cluster_1	Cluster_2607	0.001333777925975325
Cluster_1	Cluster_2608	0.000444592641991775
Cluster_1	Cluster_2616	0.001333777925975325
Cluster_1	Cluster_2621	0.0012226297654773814
Cluster_1	Cluster_2623	0.0010003334444814939
Cluster_1	Cluster_2624	0.0010003334444814939
Cluster_1	Cluster_2632	0.0005557408024897188
Cluster_1	Cluster_2633	0.0012226297654773814
Cluster_1	Cluster_2634	0.0012226297654773814
Cluster_1	Cluster_2636	0.0012226297654773814
Cluster_1	Cluster_2637	0.0012226297654773814
Cluster_1	Cluster_2638	0.00088918528398355
Cluster_1	Cluster_2639	0.0012226297654773814
Cluster_1	Cluster_2641	0.0011114816049794375
Cluster_1	Cluster_2644	0.0012226297654773814
Cluster_1	Cluster_2647	0.0010003334444814939
Cluster_1	Cluster_2649	0.0012226297654773814
Cluster_1	Cluster_2653	0.0012226297654773814
Cluster_1	Cluster_2656	0.0006668889629876625
Cluster_1	Cluster_2664	0.0012226297654773814
Cluster_1	Cluster_2665	0.0006668889629876625
Cluster_1	Cluster_2666	0.0012226297654773814
Cluster_1	Cluster_2668	0.0010003334444814939
Cluster_1	Cluster_2670	0.0011114816049794375
Cluster_1	Cluster_2674	0.0010003334444814939
Cluster_1	Cluster_2677	0.0011114816049794375
Cluster_1	Cluster_2678	0.0012226297654773814
Cluster_1	Cluster_2685	0.0010003334444814939
Cluster_1	Cluster_2690	0.0012226297654773814
Cluster_1	Cluster_2691	0.0012226297654773814
Cluster_1	Cluster_2697	0.00033344448149383126
Cluster_1	Cluster_2699	0.0012226297654773814
Cluster_1	Cluster_2700	0.0012226297654773814
Cluster_1	Cluster_2701	0.0010003334444814939
Cluster_1	Cluster_2705	0.0012226297654773814
Cluster_1	Cluster_2706	0.00011114816049794375
Cluster_1	Cluster_2709	0.0012226297654773814
Cluster_1	Cluster_2710	0.0012226297654773814
Cluster_1	Cluster_2712	0.0011114816049794375
Cluster_1	Cluster_2714	0.0012226297654773814
Cluster_1	Cluster_2718	0.00088918528398355
Cluster_1	Cluster_2719	0.0005557408024897188
Cluster_1	Cluster_2731	0.0011114816049794375
Cluster_1	Cluster_2732	0.0010003334444814939
Cluster_1	Cluster_2737	0.0010003334444814939
Cluster_1	Cluster_2739	0.0007780371234856063
Cluster_1	Cluster_2750	0.0012226297654773814
Cluster_1	Cluster_2756	0.0012226297654773814
Cluster_1	Cluster_2758	0.0012226297654773814
Cluster_1	Cluster_2759	0.0014449260864732689
Cluster_1	Cluster_2760	0.0011114816049794375
Cluster_1	Cluster_2766	0.0012226297654773814
Cluster_1	Cluster_2773	0.0012226297654773814
Cluster_1	Cluster_2784	0.0012226297654773814
Cluster_1	Cluster_2789	0.0011114816049794375
Cluster_1	Cluster_2798	0.0007780371234856063
Cluster_1	Cluster_2806	0.0012226297654773814
Cluster_1	Cluster_2807	0.0012226297654773814
Cluster_1	Cluster_2808	0.0012226297654773814
Cluster_1	Cluster_2809	0.0012226297654773814
Cluster_1	Cluster_2814	0.0012226297654773814
Cluster_1	Cluster_2815	0.0012226297654773814
Cluster_1	Cluster_2816	0.00088918528398355
Cluster_1	Cluster_2819	0.0010003334444814939
Cluster_1	Cluster_2823	0.0011114816049794375
Cluster_1	Cluster_2827	0.0014449260864732689
Cluster_1	Cluster_2829	0.0010003334444814939
Cluster_1	Cluster_2830	0.0010003334444814939
Cluster_1	Cluster_2847	0.0011114816049794375
Cluster_1	Cluster_2857	0.0011114816049794375
Cluster_1	Cluster_2862	0.0011114816049794375
Cluster_1	Cluster_2865	0.0011114816049794375
Cluster_1	Cluster_2870	0.0011114816049794375
Cluster_1	Cluster_2876	0.0010003334444814939
Cluster_1	Cluster_2878	0.00088918528398355
Cluster_1	Cluster_2879	0.0010003334444814939
Cluster_1	Cluster_2884	0.000444592641991775
Cluster_1	Cluster_2892	0.00088918528398355
Cluster_1	Cluster_2899	0.0011114816049794375
Cluster_1	Cluster_2904	0.0011114816049794375
Cluster_1	Cluster_2905	0.0010003334444814939
Cluster_1	Cluster_2906	0.0010003334444814939
Cluster_1	Cluster_2913	0.0011114816049794375
Cluster_1	Cluster_2918	0.0011114816049794375
Cluster_1	Cluster_2919	0.0010003334444814939
Cluster_1	Cluster_2920	0.0010003334444814939
Cluster_1	Cluster_2922	0.0011114816049794375
Cluster_1	Cluster_2923	0.0011114816049794375
Cluster_1	Cluster_2926	0.0011114816049794375
Cluster_1	Cluster_2927	0.0010003334444814939
Cluster_1	Cluster_2934	0.001333777925975325
Cluster_1	Cluster_2937	0.00033344448149383126
Cluster_1	Cluster_2942	0.0011114816049794375
Cluster_1	Cluster_2943	0.0005557408024897188
Cluster_1	Cluster_2944	0.0006668889629876625
Cluster_1	Cluster_2947	0.000444592641991775
Cluster_1	Cluster_2951	0.0010003334444814939
Cluster_1	Cluster_2968	0.0011114816049794375
Cluster_1	Cluster_2974	0.0011114816049794375
Cluster_1	Cluster_2979	0.0011114816049794375
Cluster_1	Cluster_2990	0.00088918528398355
Cluster_1	Cluster_2991	0.0011114816049794375
Cluster_1	Cluster_2992	0.0011114816049794375
Cluster_1	Cluster_2996	0.0005557408024897188
Cluster_1	Cluster_3003	0.0011114816049794375
Cluster_1	Cluster_3004	0.00088918528398355
Cluster_1	Cluster_3005	0.0012226297654773814
Cluster_1	Cluster_3006	0.0011114816049794375
Cluster_1	Cluster_3008	0.0010003334444814939
Cluster_1	Cluster_3015	0.0010003334444814939
Cluster_1	Cluster_3017	0.0011114816049794375
Cluster_1	Cluster_3019	0.001333777925975325
Cluster_1	Cluster_3022	0.0011114816049794375
Cluster_1	Cluster_3034	0.0011114816049794375
Cluster_1	Cluster_3047	0.0002222963209958875
Cluster_1	Cluster_3051	0.0010003334444814939
Cluster_1	Cluster_3053	0.000444592641991775
Cluster_1	Cluster_3054	0.0011114816049794375
Cluster_1	Cluster_3055	0.0005557408024897188
Cluster_1	Cluster_3064	0.0011114816049794375
Cluster_1	Cluster_3067	0.0011114816049794375
Cluster_1	Cluster_3068	0.0011114816049794375
Cluster_1	Cluster_3069	0.00088918528398355
Cluster_1	Cluster_3071	0.0011114816049794375
Cluster_1	Cluster_3072	0.0006668889629876625
Cluster_1	Cluster_3073	0.0011114816049794375
Cluster_1	Cluster_3074	0.000444592641991775
Cluster_1	Cluster_3076	0.0011114816049794375
Cluster_1	Cluster_3080	0.0011114816049794375
Cluster_1	Cluster_3082	0.0011114816049794375
Cluster_1	Cluster_3085	0.0011114816049794375
Cluster_1	Cluster_3086	0.0007780371234856063
Cluster_1	Cluster_3089	0.0011114816049794375
Cluster_1	Cluster_3090	0.000444592641991775
Cluster_1	Cluster_3097	0.0017783705679671
Cluster_1	Cluster_3098	0.0011114816049794375
Cluster_1	Cluster_3099	0.0011114816049794375
Cluster_1	Cluster_3100	0.0011114816049794375
Cluster_1	Cluster_3101	0.0006668889629876625
Cluster_1	Cluster_3109	0.0011114816049794375
Cluster_1	Cluster_3112	0.00088918528398355
Cluster_1	Cluster_3113	0.00088918528398355
Cluster_1	Cluster_3117	0.0010003334444814939
Cluster_1	Cluster_3118	0.0006668889629876625
Cluster_1	Cluster_3119	0.0010003334444814939
Cluster_1	Cluster_3121	0.00088918528398355
Cluster_1	Cluster_3124	0.00088918528398355
Cluster_1	Cluster_3135	0.0011114816049794375
Cluster_1	Cluster_3146	0.00011114816049794375
Cluster_1	Cluster_3154	0.00088918528398355
Cluster_1	Cluster_3155	0.0010003334444814939
Cluster_1	Cluster_3160	0.0011114816049794375
Cluster_1	Cluster_3164	0.0007780371234856063
Cluster_1	Cluster_3165	0.0006668889629876625
Cluster_1	Cluster_3170	0.0010003334444814939
Cluster_1	Cluster_3171	0.0010003334444814939
Cluster_1	Cluster_3175	0.0010003334444814939
Cluster_1	Cluster_3176	0.0010003334444814939
Cluster_1	Cluster_3177	0.0010003334444814939
Cluster_1	Cluster_3178	0.00088918528398355
Cluster_1	Cluster_3179	0.0007780371234856063
Cluster_1	Cluster_3180	0.00088918528398355
