genome	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in
GCA_009176965.1	protein_ordered	BBJ90178.1	Clu3-DUF2787	715	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	2.1e-46	155.500	0.929	0.915	8	137		
GCA_009176965.1	protein_ordered	BBJ90179.1	Clu14-Hyp2	716	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	9.3e-41	137.300	0.743	0.895	14	141		
GCA_009176965.1	protein_ordered	BBJ90180.1	Clu4-Hyp1	717	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	4.5e-18	63.300	0.938	0.923	7	114		
GCA_009176965.1	protein_ordered	BBJ90181.1	Clu11-IntP2	718	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	392	6.2e-60	201.200	0.882	0.865	53	391		
GCA_009176965.1	protein_ordered	BBJ90184.1	Clu2-IntSXT	721	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	6.7e-139	461.400	0.990	0.970	5	386		
GCA_015535675.1	protein_ordered	QPD71490.1	Clu3-DUF2787	381	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	1.3e-47	159.400	0.929	0.915	8	137		
GCA_015535675.1	protein_ordered	QPD71491.1	Clu14-Hyp2	382	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	5e-41	138.200	0.743	0.895	14	141		
GCA_015535675.1	protein_ordered	QPD71492.1	Clu4-Hyp1	383	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	9.1e-18	62.300	0.930	0.915	8	114		
GCA_015535675.1	protein_ordered	QPD71493.1	Clu11-IntP2	384	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	435	1.6e-62	209.800	0.928	0.821	78	434		
GCA_015535675.1	protein_ordered	QPD71496.1	Clu2-IntSXT	387	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	3.2e-139	462.500	0.990	0.970	5	386		
GCA_015535675.1	protein_ordered	QPD69430.1	Clu11-IntP2	2657	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	373	1.7e-203	673.700	0.997	0.997	1	372		
GCA_015535675.1	protein_ordered	QPD73359.1	Clu1-GpiPolB	2660	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	662	1.1e-291	967.800	0.731	0.994	2	659		
GCA_015535675.1	protein_ordered	QPD69438.1	Clu3-DUF2787	2666	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	4.2e-60	199.900	0.986	0.958	4	141		
GCA_015535675.1	protein_ordered	QPD69439.1	Clu14-Hyp2	2667	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	169	8.4e-98	323.100	0.960	0.994	1	168		
GCA_015535675.1	protein_ordered	QPD73360.1	Clu4-Hyp1	2668	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	7.6e-36	120.700	0.844	0.971	2	102		
GCA_015535675.1	protein_ordered	QPD69440.1	Clu2-IntSXT	2669	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_2	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	2e-219	726.500	0.997	0.975	1	390		
GCA_003336325.1	protein_ordered	AXF66962.1	Clu2-IntSXT	1623	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	5.6e-220	728.300	0.997	0.975	1	390		
GCA_003336325.1	protein_ordered	AXF66963.1	Clu4-Hyp1	1625	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	3.6e-35	118.500	0.836	0.962	2	101		
GCA_003336325.1	protein_ordered	AXF64198.1	Clu14-Hyp2	1626	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	169	4.2e-98	324.000	0.960	0.994	1	168		
GCA_003336325.1	protein_ordered	AXF64199.1	Clu3-DUF2787	1627	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.2e-61	204.800	0.986	0.958	4	141		
GCA_003336325.1	protein_ordered	AXF66965.1	Clu1-GpiPolB	1634	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	664	2.5e-294	976.600	0.732	0.995	2	662		
GCA_003336325.1	protein_ordered	AXF64207.1	Clu11-IntP2	1637	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	373	1.6e-203	673.700	1.000	1.000	1	373		
GCA_002811555.3	protein_ordered	AVN03066.1	Clu2-IntSXT	4037	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	395	3.4e-139	462.400	0.990	0.967	5	386		
GCA_002811555.3	protein_ordered	AVN03069.1	Clu11-IntP2	4040	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	440	3.5e-61	205.400	0.930	0.814	79	436		
GCA_002811555.3	protein_ordered	AVN03070.1	Clu4-Hyp1	4041	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	8.1e-18	62.500	0.930	0.915	8	114		
GCA_002811555.3	protein_ordered	AVN03071.1	Clu14-Hyp2	4042	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	1.7e-40	136.500	0.743	0.895	14	141		
GCA_002811555.3	protein_ordered	AVN03072.1	Clu3-DUF2787	4043	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	3.1e-47	158.300	0.929	0.915	8	137		
GCA_025946505.1	protein_ordered	UYW74506.1	Clu2-IntSXT	526	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	335	5.9e-173	573.100	0.813	0.952	2	320		
GCA_025946505.1	protein_ordered	UYW75636.1	Clu4-Hyp1	527	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	75	7.3e-23	78.300	0.617	0.973	1	73		
GCA_025946505.1	protein_ordered	UYW74507.1	Clu14-Hyp2	528	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	117	1.3e-64	214.500	0.657	0.983	1	115		
GCA_025946505.1	protein_ordered	UYW74508.1	Clu3-DUF2787	529	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	136	2e-58	194.000	0.936	0.963	4	134		
GCA_025946505.1	protein_ordered	UYW74516.1	Clu11-IntP2	537	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	298	1.6e-157	522.000	0.799	1.000	1	298		
GCA_024918255.1	protein_ordered	UWC23057.1	Clu3-DUF2787	380	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	2.4e-47	158.500	0.929	0.915	8	137		
GCA_024918255.1	protein_ordered	UWC23058.1	Clu14-Hyp2	381	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	9.7e-42	140.500	0.743	0.895	14	141		
GCA_024918255.1	protein_ordered	UWC23059.1	Clu4-Hyp1	382	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	8.9e-18	62.300	0.930	0.915	8	114		
GCA_024918255.1	protein_ordered	UWC23060.1	Clu11-IntP2	383	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	470	5.3e-61	204.800	0.928	0.760	113	469		
GCA_024918255.1	protein_ordered	UWC23063.1	Clu2-IntSXT	386	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	2.6e-138	459.400	0.990	0.970	5	386		
GCA_024507875.1	protein_ordered	UUH79874.1	Clu2-IntSXT	1685	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	1.8e-221	733.100	0.997	0.977	1	390		
GCA_024507875.1	protein_ordered	UUH79875.1	Clu4-Hyp1	1686	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	2.6e-43	144.700	1.000	0.984	1	121		
GCA_024507875.1	protein_ordered	UUH79876.1	Clu14-Hyp2	1687	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.7e-99	328.400	0.994	0.989	1	175		
GCA_024507875.1	protein_ordered	UUH79877.1	Clu3-DUF2787	1688	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	2.2e-62	207.100	0.986	0.958	4	141		
GCA_024507875.1	protein_ordered	UUH79881.1	Clu1-GpiPolB	1692	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1198.600	0.911	0.943	48	864		
GCA_024507875.1	protein_ordered	UUH79884.1	Clu11-IntP2	1695	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	375	4.9e-215	711.500	0.997	0.992	1	372		
GCA_021497605.1	protein_ordered	UJC66024.1	Clu3-DUF2787	3671	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu3-DUF2787	mandatory	144	7.7e-61	202.200	0.986	0.958	4	141		
GCA_021497605.1	protein_ordered	UJC66025.1	Clu14-Hyp2	3672	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu14-Hyp2	mandatory	169	4.9e-97	320.500	0.960	0.994	1	168		
GCA_021497605.1	protein_ordered	UJC68920.1	Clu4-Hyp1	3673	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	104	6.3e-36	120.900	0.844	0.971	2	102		
GCA_021497605.1	protein_ordered	UJC66026.1	Clu2-IntSXT	3674	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu2-IntSXT	mandatory	400	1.1e-219	727.300	0.997	0.975	1	390		
GCA_003925915.1	protein_ordered	BBE76990.1	Clu2-IntSXT	2046	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	3.5e-219	726.000	0.997	0.975	1	390		
GCA_003925915.1	protein_ordered	BBE76992.1	Clu4-Hyp1	2048	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	5.8e-44	147.200	0.992	0.976	1	120		
GCA_003925915.1	protein_ordered	BBE76993.1	Clu14-Hyp2	2049	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	176	2.2e-100	331.800	0.994	0.989	1	174		
GCA_003925915.1	protein_ordered	BBE76994.1	Clu3-DUF2787	2050	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	3.8e-61	203.500	0.986	0.958	4	141		
GCA_003925915.1	protein_ordered	BBE76999.1	Clu1-GpiPolB	2055	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	822	0.0	1158.900	0.909	0.993	6	821		
GCA_003925915.1	protein_ordered	BBE77003.1	Clu11-IntP2	2059	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	373	6e-192	636.000	0.997	0.997	1	372		
GCA_019375055.2	protein_ordered	UGS33047.1	Clu2-IntSXT	1776	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	1.7e-220	730.100	0.997	0.975	1	390		
GCA_019375055.2	protein_ordered	UGS33048.1	Clu4-Hyp1	1777	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	5.6e-43	143.800	1.000	0.984	1	121		
GCA_019375055.2	protein_ordered	UGS33049.1	Clu14-Hyp2	1778	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.8e-99	327.900	0.994	0.989	1	175		
GCA_019375055.2	protein_ordered	UGS33050.1	Clu3-DUF2787	1779	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	5.9e-61	202.700	0.986	0.958	4	141		
GCA_019375055.2	protein_ordered	UGS33054.1	Clu1-GpiPolB	1783	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1199.300	0.912	0.947	45	864		
GCA_019375055.2	protein_ordered	UGS33057.1	Clu11-IntP2	1786	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	375	8.6e-217	717.500	0.997	0.992	1	372		
GCA_013802345.1	protein_ordered	QMB19548.1	Clu2-IntSXT	1856	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	3.2e-221	732.400	0.997	0.977	1	390		
GCA_013802345.1	protein_ordered	QMB22157.1	Clu4-Hyp1	1857	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.2e-35	118.300	0.836	0.962	3	102		
GCA_013802345.1	protein_ordered	QMB19549.1	Clu14-Hyp2	1858	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.7e-99	327.900	0.994	0.989	1	175		
GCA_013802345.1	protein_ordered	QMB19550.1	Clu3-DUF2787	1859	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_013802345.1	protein_ordered	QMB19553.1	Clu1-GpiPolB	1863	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1199.900	0.912	0.947	45	864		
GCA_013802345.1	protein_ordered	QMB19556.1	Clu11-IntP2	1866	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	5e-214	708.300	0.997	0.984	1	372		
GCA_013794885.1	protein_ordered	QLZ80142.1	Clu2-IntSXT	4165	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	398	5.5e-136	451.900	0.987	0.957	5	385		
GCA_013794885.1	protein_ordered	QLZ80144.1	Clu11-IntP2	4167	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	284	3.3e-46	156.100	0.724	0.954	8	278		
GCA_013794885.1	protein_ordered	QLZ80146.1	Clu4-Hyp1	4169	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	124	6.4e-18	62.800	0.984	0.960	1	119		
GCA_013794885.1	protein_ordered	QLZ80147.1	Clu14-Hyp2	4170	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	145	8.9e-35	117.900	0.743	0.890	13	141		
GCA_013794885.1	protein_ordered	QLZ80939.1	Clu3-DUF2787	4171	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	136	9.5e-44	147.000	0.950	0.978	3	135		
GCA_013996855.1	protein_ordered	QMQ51773.1	Clu2-IntSXT	3762	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	394	6.1e-139	461.400	0.990	0.970	5	386		
GCA_013996855.1	protein_ordered	QMQ51776.1	Clu11-IntP2	3765	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	436	3.5e-61	205.200	0.928	0.819	79	435		
GCA_013996855.1	protein_ordered	QMQ51777.1	Clu4-Hyp1	3766	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	3.2e-18	63.600	0.930	0.915	8	114		
GCA_013996855.1	protein_ordered	QMQ51778.1	Clu14-Hyp2	3767	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	5.6e-41	137.900	0.743	0.895	14	141		
GCA_013996855.1	protein_ordered	QMQ51779.1	Clu3-DUF2787	3768	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	1.4e-46	155.900	0.929	0.915	8	137		
GCA_019969585.1	protein_ordered	UAO49726.1	Clu2-IntSXT	1921	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	2.1e-220	729.800	0.997	0.975	1	390		
GCA_019969585.1	protein_ordered	UAO50141.1	Clu4-Hyp1	1922	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	104	4.4e-35	118.300	0.836	0.962	3	102		
GCA_019969585.1	protein_ordered	UAO49727.1	Clu14-Hyp2	1923	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	2.9e-99	327.900	0.994	0.989	1	175		
GCA_019969585.1	protein_ordered	UAO49728.1	Clu3-DUF2787	1924	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_019969585.1	protein_ordered	UAO49733.1	Clu1-GpiPolB	1929	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1196.400	0.912	0.947	45	864		
GCA_019969585.1	protein_ordered	UAO50142.1	Clu11-IntP2	1932	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	1.1e-216	717.200	0.997	0.984	1	372		
GCA_904831835.1	protein_ordered	CAD6005088.1	Clu2-IntSXT	1877	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	399	3.2e-221	732.400	0.997	0.977	1	390		
GCA_904831835.1	protein_ordered	CAD6005105.1	Clu4-Hyp1	1879	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	2.9e-43	144.700	1.000	0.984	1	121		
GCA_904831835.1	protein_ordered	CAD6005112.1	Clu14-Hyp2	1880	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	177	1.9e-99	328.400	0.994	0.989	1	175		
GCA_904831835.1	protein_ordered	CAD6005119.1	Clu3-DUF2787	1881	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.1e-63	211.500	0.986	0.958	4	141		
GCA_904831835.1	protein_ordered	CAD6005166.1	Clu1-GpiPolB	1887	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1199.500	0.912	0.947	45	864		
GCA_904831835.1	protein_ordered	CAD6005187.1	Clu11-IntP2	1890	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	4e-216	715.200	0.997	0.984	1	372		
GCA_021869665.1	protein_ordered	UKB58114.1	Clu11-IntP2	2670	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu11-IntP2	mandatory	378	4e-216	715.300	0.997	0.984	1	372		
GCA_021869665.1	protein_ordered	UKB58117.1	Clu1-GpiPolB	2673	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu1-GpiPolB	mandatory	866	0.0	1197.200	0.911	0.943	48	864		
GCA_021869665.1	protein_ordered	UKB58121.1	Clu3-DUF2787	2677	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	4.9e-61	203.000	0.986	0.958	4	141		
GCA_021869665.1	protein_ordered	UKB58122.1	Clu14-Hyp2	2678	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	169	5.6e-97	320.500	0.960	0.994	1	168		
GCA_021869665.1	protein_ordered	UKB58123.1	Clu4-Hyp1	2679	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	1.9e-44	148.600	1.000	0.984	1	121		
GCA_021869665.1	protein_ordered	UKB58124.1	Clu2-IntSXT	2680	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	1.1e-219	727.500	0.997	0.975	1	390		
GCA_003325035.1	protein_ordered	AXD11566.1	Clu2-IntSXT	4266	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu2-IntSXT	mandatory	395	1.7e-134	446.800	0.990	0.967	5	386		
GCA_003325035.1	protein_ordered	AXD11568.1	Clu11-IntP2	4268	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu11-IntP2	mandatory	423	1.3e-55	187.000	0.930	0.849	61	419		
GCA_003325035.1	protein_ordered	AXD11569.1	Clu4-Hyp1	4269	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu4-Hyp1	mandatory	117	2.3e-18	64.100	0.930	0.915	8	114		
GCA_003325035.1	protein_ordered	AXD11570.1	Clu14-Hyp2	4270	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu14-Hyp2	mandatory	143	6.4e-41	137.800	0.737	0.888	15	141		
GCA_003325035.1	protein_ordered	AXD11571.1	Clu3-DUF2787	4271	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.833	5.000	1	Clu3-DUF2787	mandatory	142	8.3e-48	160.000	0.943	0.930	6	137		
GCA_015910305.1	protein_ordered	QPO83836.1	Clu2-IntSXT	4515	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu2-IntSXT	mandatory	398	1.7e-137	456.900	0.987	0.957	5	385		
GCA_015910305.1	protein_ordered	QPO83838.1	Clu11-IntP2	4518	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu11-IntP2	mandatory	284	5.1e-48	162.100	0.702	0.926	16	278		
GCA_015910305.1	protein_ordered	QPO83840.1	Clu4-Hyp1	4520	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu4-Hyp1	mandatory	124	4.4e-20	69.800	0.992	0.968	1	120		
GCA_015910305.1	protein_ordered	QPO84089.1	Clu3-DUF2787	4521	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	0.667	4.000	1	Clu3-DUF2787	mandatory	136	5.4e-45	151.000	0.950	0.978	3	135		
GCA_024662035.1	protein_ordered	UUX56256.1	Clu2-IntSXT	1854	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu2-IntSXT	mandatory	400	8.5e-220	727.800	0.997	0.975	1	390		
GCA_024662035.1	protein_ordered	UUX56257.1	Clu4-Hyp1	1855	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu4-Hyp1	mandatory	123	1.4e-44	149.000	1.000	0.984	1	121		
GCA_024662035.1	protein_ordered	UUX56258.1	Clu14-Hyp2	1856	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu14-Hyp2	mandatory	169	8.8e-98	323.100	0.960	0.994	1	168		
GCA_024662035.1	protein_ordered	UUX56259.1	Clu3-DUF2787	1857	model_pipolin_ent/pipolin_ent	protein_ordered_pipolin_ent_1	1	1	1.000	6.000	1	Clu3-DUF2787	mandatory	144	1.2e-60	201.700	0.986	0.958	4	141		
